,repair_cost-,repair_time-parallel,repair_time-sequential
1842,4432519.108763661,1181.7808742642262,2849.4123721724973
1843,3257392.575422936,557.4597591277403,1350.9568607258445
1844,10155060.384651536,2497.9919256437092,4640.598423559226
1845,12121632.394511243,1459.697192888548,3323.475567790571
1846,3489456.721590296,799.0747502715685,1857.7788966068479
1847,10110500.707289001,1415.707285685321,2985.427269745726
1848,4805791.831018516,1365.135994323213,2683.9965497097646
1849,3720516.5796866436,704.1722190915319,1861.277360316782
1850,3209940.520049901,764.285588103686,1901.4460294328758
1851,3607574.6221090695,875.1141161742776,2156.244580238775
1852,2555426.7513138195,550.6786942005381,1387.3559002387537
1853,2828805.573753909,572.9147356663759,1676.6755528803574
1854,3748873.7728667306,834.6910720351938,2119.3101365692846
1855,3592351.233008311,970.4829809992034,1886.0161914000287
1856,4301772.640249948,1318.4350563523487,2778.846417943232
1857,3008179.542725461,567.47390660744,1759.0384587737392
1858,3428737.537139134,700.5196880952963,1311.8900046706349
1859,3802982.838608799,1111.7489146345088,2227.4649886995985
1860,3495371.419066412,841.5870244824864,1931.7327237821419
1861,3587037.9098325553,718.8596232675432,1868.09790476237
1862,3980014.9301227187,827.596027474031,2401.2368513700003
1863,4348101.795414669,848.3025416682353,2563.5804262213787
1864,9725689.238505399,0.0,0.0
1865,3293750.055520418,742.7137843083452,2118.788904792892
1866,3002512.304641766,593.5770621624929,1752.99442395462
1867,4111136.5112539236,1073.0126920787188,2240.437839751304
1868,4477101.040809093,1015.2405128127201,2489.9054357601235
1869,9680298.90293408,1691.4330204073983,3570.8879420399594
1870,4583683.313622649,885.2715238831531,2611.8269422789713
1871,3744210.909449278,717.2062086565904,2225.461140253793
1872,2336538.140028358,582.8331258646708,1448.2568395985634
1873,3036971.6698626424,513.7246664522025,1417.9460223074318
1874,5229185.116956321,1122.0458850623615,2977.8535103687573
1875,2295616.339330539,388.4144928052869,858.2286032885149
1876,4738013.822100606,1469.8288676853167,2950.8047438294184
1877,3220581.157176029,746.5113184445437,1807.0619226992496
1878,5117833.08937059,1275.8372423102642,2741.0648316213915
1879,4425634.821541928,718.9332580399188,2062.151771093429
1880,3508059.4087574524,902.3999601554605,2328.8290251618077
1881,11555467.02951726,1650.4609083400303,3496.9011145419354
1882,2949485.3137899195,676.0414456604884,1483.4280994402234
1883,4038993.3688700376,978.5554658568468,2522.601074157143
1884,3337979.716298746,596.4845663476926,1837.4753126493054
1885,3247280.922320539,740.0966226619514,1698.8297623749324
1886,2945714.7744464763,617.9566348880483,1678.3817857852455
1887,2597955.538051765,469.76788012890995,1121.8346766291838
1888,4251552.362492905,950.5213472564508,2257.102916452229
1889,4570437.674611059,918.2792353776459,2415.2765128993565
1890,3001772.630540801,530.2891446354021,1586.7404637954467
1891,3364477.006605381,524.2647646982805,1556.6230113904435
1892,3961132.195981616,617.3865482483867,1741.642029654289
1893,2544489.963151699,323.41381747491334,874.9575512817021
1894,4094809.493428155,737.4065202819047,2076.856913925192
1895,9936963.165585259,13564.576670057599,13564.576670057599
1896,9713165.035338987,1881.7438041307523,3919.219398232862
1897,4397321.851695444,932.3328646430589,2346.630603302688
1898,2869465.9557688986,506.39884153064907,1515.2337635699928
1899,3010842.620852755,700.6828416223486,1743.0616463792842
1900,10350090.30610575,1431.0664911082883,3782.6337627232842
1901,2767801.2527399985,655.9396721513112,1798.7872131020094
1902,3034540.887908146,474.64462946742094,1661.6123306365653
1903,3030190.6070517665,660.7700237570307,1769.9834468772974
1904,4903802.984234596,986.2624773602408,2991.960976582298
1905,4972248.228077189,1074.243632217963,2625.247723795581
1906,3740260.665202131,773.6323651220654,1896.4663024616686
1907,9483039.443525912,12351.222223149514,12351.222223149514
1908,3508199.722948615,696.609932682016,1917.9320942253353
1909,9558973.904949337,1524.0303576618553,3652.0228030548087
1910,3421538.404797193,685.2663759757262,1824.2617974038938
1911,4454292.488374829,810.3808270965644,2071.710503441849
1912,4407615.714652838,921.8408786464179,2783.2961512876354
1913,9979363.293120421,1727.680375600691,3771.441090132934
1914,11790820.529204741,0.0,0.0
1915,4147438.3998697205,773.305658622206,1989.6081595918554
1916,3798053.7568455604,1003.5247604223562,2338.7507307410674
1917,9942073.651829533,1533.8459730822742,3390.5817990581086
1918,4753978.856460024,1600.0062199578088,3048.046817827007
1919,4316220.528876634,1287.9973503754932,2575.5231731994927
1920,3293732.545950336,545.3820326270542,1677.8059766834547
1921,3530699.341676377,860.8035886998875,1831.5129335612842
1922,2280357.9421460037,480.1000454534503,1063.7945838650278
1923,3372223.731766108,635.0618523520709,1909.8064398479846
1924,9591027.097116683,1385.9429283540346,3155.9282280412413
1925,3845631.966630833,860.2492480270616,2279.910308943252
1926,4717918.138167953,1105.625957548468,2703.8445050380715
1927,4047406.3093169266,740.8589418947342,2284.949755508406
1928,5002861.908469606,1141.1085910542947,3113.3290875924326
1929,3473006.419219532,939.6518493226492,2018.2938622407241
1930,4420722.016537457,1249.0316324637008,2842.5262889216156
1931,5087643.845279891,1333.4149334789568,2997.3521836142468
1932,4410713.849254917,1633.2972916765802,2754.335517020547
1933,4251096.71017621,1574.666370169168,2871.8999546685523
1934,4033846.6934465487,819.9121262519973,1961.4771350163262
1935,3904327.06571046,753.7795128465511,2021.131030061816
1936,3765300.335561698,700.9413978633016,1816.7801512589501
1937,10691945.362608787,1414.259341141506,3444.640437361395
1938,4039420.9761314252,842.5725888071318,2471.169451435694
1939,4279344.60604671,1041.798098681481,2755.8295954004852
1940,4364137.568749815,1264.6861642816993,2977.0130819352285
1941,3601006.333541847,929.3735347133979,2169.4460422617535
1942,4065379.6732717752,856.9411851663372,2130.9432817887036
1943,11102014.88208334,1303.6907234902465,3015.791810947474
1944,4960845.925701771,1052.362215588019,2873.1592276448655
1945,3600124.203878193,788.6385712566997,1866.413720578931
1946,4916185.967464315,1350.7365508625383,3160.969967611282
1947,3140554.5992245926,384.0374862432999,1235.6984819444706
1948,4607592.858098986,1516.3813028299332,2787.2776697706445
1949,2689167.7104379237,679.4145394275699,1909.8705462022394
1950,4742610.047126311,868.763719090317,2367.969310690119
1951,3812552.8835122758,1072.0640129726949,2287.7427253902706
1952,3562385.2892340664,575.2077401599369,1879.2992024450905
1953,3840500.1741989423,971.4089365173611,2294.1332594274036
1954,4605217.153492777,1246.1484865548703,2559.8971023462555
1955,3136018.30805633,734.3402735599749,1662.7659321312067
1956,3561192.6307742177,548.1474055822794,1547.8115355711845
1957,4121668.3356359866,642.411607476891,2029.1522311086635
1958,3853616.973305567,1094.0084937900033,2728.0824366632173
1959,3868824.9283700353,1342.0017267304688,2507.0387618161085
1960,2525301.087414572,730.7313800395964,1673.628587852669
1961,3749353.159323239,510.63879981836413,1712.0499856434917
1962,5232385.750418496,1071.4289786491265,2664.848970661581
1963,3988035.5946363243,981.0281824516421,2338.536571561331
1964,3151652.11843745,731.369401523083,2011.521184100559
1965,2234750.100152267,552.6364551393624,1374.8309524262265
1966,3900271.079635237,708.9911061022073,1942.8309806085576
1967,10637276.312271813,1282.4928160204654,3172.2687608992205
1968,4567608.927082733,785.2065327378882,2454.689311632809
1969,3813243.09357375,830.5202801505338,2325.2192619720036
1970,4384506.243292412,729.655641347177,1900.9578849779082
1971,4748439.699710075,1223.3197955010746,2770.2786800967497
1972,9827650.959089013,13218.217076997189,13218.217076997189
1973,3304295.793808286,464.0826054481002,1603.083721081773
1974,3124538.3869826314,578.8270269691717,1408.7949911624073
1975,4294147.672390334,780.6789044197504,2269.8619550140775
1976,4605652.678202064,1451.4013131708512,2969.2948449237188
1977,12275923.579361936,1816.4124924229666,3919.8490453128325
1978,2730510.863917434,813.3871884524565,1546.6433675703504
1979,2743525.405065247,693.4185016543352,1576.2880965836268
1980,9976587.06334043,940.505165653177,2463.9772503286104
1981,3703824.6380239762,825.2784823205338,2208.6684010193444
1982,3227088.576900419,519.0251037400044,1552.7467726274251
1983,10372560.499849357,1277.7184975643845,2962.8502992713393
1984,3544807.329068142,990.6842363522366,2109.258732603127
1985,3220142.841711027,1191.7747804336982,1885.4393767249526
1986,4746909.12723636,1112.9403591329544,3238.633142794258
1987,3449940.785343254,1010.0298280610831,2020.4225630729334
1988,5024731.721635673,1091.5525145371887,2770.8346534610064
1989,4067910.3347799303,949.0189838356104,2313.0151086908922
1990,4820846.2875009775,1475.199146987399,3084.465360593384
1991,4453387.945848664,1154.4839678838491,2486.649624838533
1992,3936224.8596200356,762.2207061958195,2190.334697031156
